chunk_id,sum_nats,n_bytes
span_00223,636.480591,800
span_00224,549.029175,800
span_00225,512.222290,800
span_00226,581.572510,800
span_00227,590.544067,800
span_00228,602.992981,800
span_00229,489.485901,800
span_00230,505.573792,800
span_00231,586.171997,800
span_00232,659.282715,800
span_00233,716.280396,800
span_00234,629.397583,800
span_00235,502.551788,800
span_00236,628.054626,800
span_00237,677.351440,800
span_00238,708.659546,800
span_00239,592.295166,800
span_00240,581.479370,800
span_00241,607.478760,800
span_00242,556.453613,800
span_00243,553.767029,801
span_00244,625.310791,800
span_00245,589.604370,800
span_00246,588.297058,800
span_00247,601.175781,800
span_00248,579.988586,800
span_00249,637.307007,800
span_00250,556.366333,800
span_00251,637.115845,800
span_00252,619.100037,800
span_00253,512.042725,800
span_00254,703.973389,800
span_00255,743.860596,800
span_00256,734.721130,800
span_00257,783.022095,800
span_00258,719.325195,800
span_00259,783.389099,800
span_00260,724.676514,800
span_00261,516.507507,800
span_00262,641.643799,800
span_00263,656.039001,800
span_00264,688.418335,800
span_00265,687.701111,800
span_00266,785.421021,800
span_00267,749.993713,800
span_00268,687.346619,800
span_00269,741.591858,800
span_00270,707.101807,800
span_00271,607.913086,800
span_00272,676.237793,800
span_00273,552.604187,800
span_00274,478.110596,800
span_00275,534.099243,800
span_00276,598.169434,800
span_00277,553.877808,800
span_00278,604.335815,800
span_00279,602.873413,800
span_00280,557.538696,800
span_00281,621.183472,800
span_00282,578.391113,800
span_00283,519.600830,800
span_00284,420.345154,800
span_00285,413.028076,800
span_00286,641.338501,800
span_00287,556.469177,800
span_00288,507.404419,800
span_00289,570.484253,801
span_00290,476.612061,800
span_00291,545.175354,800
span_00292,606.009155,800
span_00293,799.877502,800
span_00294,436.237549,800
span_00295,595.165649,802
span_00296,487.591736,800
span_00297,683.964417,800
span_00298,703.197144,800
span_00299,726.553101,800
span_00300,605.762817,800
span_00301,664.503967,800
span_00302,623.577087,800
span_00303,749.103027,800
span_00304,622.672119,800
span_00305,434.343079,800
span_00306,653.473267,800
span_00307,595.192627,800
span_00308,589.784180,800
span_00309,603.431458,800
span_00310,674.854980,800
span_00311,722.722046,801
span_00312,638.172729,800
span_00313,593.768494,800
span_00314,621.355713,800
span_00315,599.659973,800
span_00316,676.161621,800
span_00317,451.046997,800
span_00318,494.471130,800
span_00319,645.384216,800
span_00320,473.913696,800
span_00321,458.600403,800
span_00322,622.306030,800
span_00323,675.104980,800
span_00324,574.566223,800
span_00325,844.298706,800
span_00326,770.226929,800
span_00327,993.696045,800
span_00328,755.218628,800
span_00329,727.602661,800
span_00330,722.544495,800
span_00331,880.550293,800
span_00332,843.227295,800
span_00333,766.200684,802
span_00334,705.956055,802
span_00335,803.579712,800
span_00336,839.318481,800
span_00337,826.941528,800
span_00338,791.090271,800
span_00339,759.197510,800
span_00340,827.497925,800
span_00341,915.104187,800
span_00342,805.582153,800
span_00343,972.685059,800
span_00344,766.850098,800
span_00345,782.494263,800
span_00346,941.281677,800
span_00347,827.433838,800
span_00348,649.066895,800
span_00349,721.558105,800
span_00350,704.609741,800
span_00351,642.551575,800
span_00352,772.506775,800
span_00353,680.220154,800
span_00354,821.760132,800
span_00355,584.037781,800
span_00356,633.560608,800
span_00357,590.255432,800
span_00358,547.336914,800
span_00359,603.092102,800
span_00360,696.852051,801
span_00361,640.697205,800
span_00362,612.192749,800
span_00363,724.399780,800
span_00364,681.711426,800
span_00365,623.894775,800
span_00366,638.307861,800
span_00367,590.274658,800
span_00368,423.871826,800
span_00369,396.833435,800
span_00370,286.707153,800
span_00371,372.664459,800
span_00372,451.926605,800
