chunk_id,sum_nats,n_bytes
span_00527,551.546753,800
span_00528,536.759155,800
span_00529,689.052673,800
span_00530,593.882935,800
span_00531,516.393494,800
span_00532,501.588135,800
span_00533,542.964722,800
span_00534,469.629791,800
span_00535,546.179504,800
span_00536,531.817383,800
span_00537,469.110931,800
span_00538,536.034058,800
span_00539,580.232788,800
span_00540,568.251831,800
span_00541,630.770996,800
span_00542,471.454987,800
span_00543,418.420105,800
span_00544,558.798218,800
span_00545,517.414368,800
span_00546,605.722900,800
span_00547,709.800537,800
span_00548,688.749268,800
span_00549,598.685059,800
span_00550,710.987793,800
span_00551,598.143494,800
span_00552,591.680725,800
span_00553,609.033813,800
span_00554,692.372070,800
span_00555,626.117188,800
span_00556,665.774170,800
span_00557,614.152344,800
span_00558,746.692993,800
span_00559,659.548584,800
span_00560,704.793518,800
span_00561,610.893799,800
span_00562,585.812195,800
span_00563,634.174805,800
span_00564,607.197754,800
span_00565,497.317230,800
span_00566,600.098267,800
span_00567,565.983887,800
span_00568,563.327209,800
span_00569,599.825806,800
span_00570,602.230713,800
span_00571,675.330750,800
span_00572,660.157471,800
span_00573,566.229370,800
span_00574,642.273438,800
span_00575,410.610168,800
span_00576,471.245056,800
span_00577,547.525085,800
span_00578,574.353149,800
span_00579,542.269287,800
span_00580,414.394928,800
span_00581,442.348877,800
span_00582,470.014526,800
span_00583,455.358643,800
span_00584,425.143890,800
span_00585,412.532410,800
span_00586,452.406189,800
span_00587,464.645630,800
span_00588,458.955292,800
span_00589,367.318420,800
span_00590,408.951782,800
span_00591,415.885254,800
span_00592,438.274811,800
span_00593,446.216003,800
span_00594,408.460754,800
span_00595,431.515076,800
span_00596,420.731354,800
span_00597,385.424774,801
span_00598,430.939880,800
span_00599,424.958405,800
span_00600,426.597046,800
span_00601,393.217041,800
span_00602,469.323181,800
span_00603,481.478577,800
span_00604,571.437622,800
span_00605,706.523621,800
span_00606,706.941040,800
span_00607,649.268433,800
span_00608,747.409302,800
span_00609,507.684967,800
span_00610,512.854492,800
span_00611,539.003784,800
span_00612,409.727661,800
span_00613,424.774841,800
span_00614,627.840820,800
span_00615,496.288391,800
span_00616,527.676270,800
span_00617,529.440186,800
span_00618,550.589417,800
span_00619,714.414062,800
span_00620,544.746765,800
span_00621,572.171692,800
span_00622,564.879883,800
span_00623,461.571167,800
span_00624,468.663300,800
span_00625,508.716919,800
span_00626,546.488647,800
span_00627,487.735901,800
span_00628,518.533569,800
